"","ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
"757",73,82,70,1,79,66,0.75,14,8,3,1,48,1,"female",6,9,"Low","Low",2,"High","3",1.0379746835443,0.154481910630448,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"758",73,45,46,0,76,51,0.166666666666667,18,7,8,2,48,1,"female",7,9,"High","High",2,"High","8",0.592105263157895,-0.291387509755961,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"759",73,58,59,1,62,70,0.0833333333333333,20,7,3,1,48,1,"female",7,9,"Low","Low",2,"High","3",0.935483870967742,0.0519910980538859,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"760",74,80,76,0,79,63,0.235294117647059,4,4,7,2,34,2,"male",5,5,"High","High",1,"Low","7",1.0126582278481,0.129165454934245,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"761",74,84,84,0,98,102,0,9,3,1,1,34,2,"male",4,5,"High","Low",1,"Low","1",0.857142857142857,-0.0263499157709989,-1,"underestimate",0,1,-2,1,"Stay",1,"LL","11","Experiment 1"
"762",74,72,72,0,93,87,0,11,3,8,2,34,2,"male",2,1,"High","High",1,"Low","8",0.774193548387097,-0.109299224526759,-1,"underestimate",0,1,5,1,"Stay",2,"LH","88","Experiment 1"
"763",74,78,80,0,84,90,0.166666666666667,12,2,3,1,34,2,"male",2,2,"High","Low",1,"Low","3",0.928571428571429,0.0450786556575726,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"764",74,64,59,0,58,52,0.416666666666667,13,3,8,2,34,2,"male",1,2,"High","High",1,"Low","8",1.10344827586207,0.219955502948213,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"765",74,90,84,0,79,74,0.375,14,4,7,2,34,2,"male",4,2,"High","High",1,"Low","7",1.13924050632911,0.255747733415258,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"766",74,63,63,0,57,51,0,15,4,1,1,34,2,"male",2,1,"High","Low",1,"Low","1",1.10526315789474,0.221770384980881,1,"overestimate",0,1,-3,1,"Stay",1,"LL","11","Experiment 1"
"767",74,66,66,0,76,79,0,18,3,2,1,34,2,"male",10,4,"High","Low",1,"Low","2",0.868421052631579,-0.015071720282277,-1,"underestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"768",74,82,88,1,98,100,0.333333333333333,19,4,9,2,34,2,"male",3,4,"Low","High",1,"Low","9",0.836734693877551,-0.0467580790363049,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"769",75,8,8,1,93,43,0,1,9,8,2,29,1,"female",9,19,"Low","High",2,"High","8",0.0860215053763441,-0.797471267537512,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"770",75,33,33,0,84,46,0,2,8,2,1,29,1,"female",7,7,"High","Low",2,"High","2",0.392857142857143,-0.490635630056713,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"771",75,33,33,0,58,39,0,3,8,1,1,29,1,"female",4,6,"High","Low",2,"High","1",0.568965517241379,-0.314527255672477,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"772",75,58,59,1,79,69,0.0909090909090909,4,8,1,1,29,1,"female",5,7,"Low","Low",2,"High","1",0.734177215189873,-0.149315557723983,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"773",75,38,39,1,57,47,0.111111111111111,5,7,8,2,29,1,"female",5,6,"Low","High",2,"High","8",0.666666666666667,-0.216826106247189,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"774",75,68,70,1,94,85,0.117647058823529,6,8,2,1,29,1,"female",6,5,"Low","Low",2,"High","2",0.723404255319149,-0.160088517594707,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"775",75,58,51,1,44,46,0.583333333333333,7,7,3,1,29,1,"female",5,6,"Low","Low",2,"High","3",1.31818181818182,0.434689045267962,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"776",75,59,64,0,76,70,0.454545454545455,8,7,10,2,29,1,"female",6,5,"High","High",2,"High","10",0.776315789473684,-0.107176983440172,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"777",75,69,79,0,98,85,0.625,9,7,7,2,29,1,"female",3,4,"High","High",2,"High","7",0.704081632653061,-0.179411140260795,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"778",75,66,61,1,62,52,0.357142857142857,10,8,2,1,29,1,"female",3,5,"Low","Low",2,"High","2",1.06451612903226,0.181023356118402,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"779",75,65,59,1,58,52,0.461538461538462,13,7,8,2,29,1,"female",4,8,"Low","High",2,"High","8",1.12068965517241,0.237196882258558,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"780",75,74,69,0,44,62,0.416666666666667,17,7,9,2,29,1,"female",3,4,"High","High",2,"High","9",1.68181818181818,0.798325408904326,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"781",75,63,68,0,76,73,0.5,18,7,1,1,29,1,"female",4,5,"High","Low",2,"High","1",0.828947368421053,-0.0545454044928033,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"782",76,74,80,1,93,88,0.428571428571429,1,8,8,2,43,2,"male",6,8,"Low","High",2,"High","8",0.795698924731183,-0.0877938481826732,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"783",76,72,74,0,84,86,0.142857142857143,2,4,1,1,43,2,"male",8,9,"High","Low",1,"Low","1",0.857142857142857,-0.0263499157709989,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"784",76,71,75,0,79,85,0.285714285714286,4,8,9,2,43,2,"male",8,6,"High","High",2,"High","9",0.89873417721519,0.0152414043013339,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"785",76,81,91,1,94,103,0.454545454545455,6,7,1,1,43,2,"male",3,9,"Low","Low",2,"High","1",0.861702127659574,-0.0217906452542815,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"786",76,55,58,0,76,65,0.3,8,7,3,1,43,2,"male",4,7,"High","Low",2,"High","3",0.723684210526316,-0.15980856238754,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"787",76,65,55,1,62,53,0.833333333333333,10,9,7,2,43,2,"male",7,5,"Low","High",2,"High","7",1.04838709677419,0.164894323860338,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"788",76,62,68,0,84,75,0.461538461538462,12,7,2,1,43,2,"male",4,5,"High","Low",2,"High","2",0.738095238095238,-0.145397534818618,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"789",76,55,60,0,79,66,0.454545454545455,14,8,3,1,43,2,"male",6,5,"High","Low",2,"High","3",0.69620253164557,-0.187290241268286,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"790",76,41,43,0,57,49,0.25,15,8,4,1,43,2,"male",5,5,"High","Low",2,"High","4",0.719298245614035,-0.164194527299821,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"791",76,42,44,1,44,50,0.25,17,9,9,2,43,2,"male",6,5,"Low","High",2,"High","9",0.954545454545455,0.0710526816315986,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"792",76,71,74,1,76,82,0.272727272727273,18,7,8,2,43,2,"male",6,4,"Low","High",2,"High","8",0.934210526315789,0.0507177534019335,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"793",77,66,74,1,93,77,0.727272727272727,1,4,7,2,31,2,"male",19,16,"Low","High",1,"Low","7",0.709677419354839,-0.173815353559017,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"794",77,32,39,0,84,46,0.5,2,8,2,1,31,2,"male",8,14,"High","Low",2,"High","2",0.380952380952381,-0.502540391961475,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"795",77,20,23,0,58,30,0.3,3,7,1,1,31,2,"male",8,9,"High","Low",2,"High","1",0.344827586206897,-0.538665186706959,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"796",77,82,70,1,79,66,0.75,4,4,3,1,31,2,"male",10,9,"Low","Low",1,"Low","3",1.0379746835443,0.154481910630448,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"797",77,77,85,1,94,90,0.615384615384615,6,4,9,2,31,2,"male",7,8,"Low","High",1,"Low","9",0.819148936170213,-0.0643438367436432,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"798",77,34,36,0,76,38,0.5,8,7,4,1,31,2,"male",9,8,"High","Low",2,"High","4",0.447368421052632,-0.436124351861224,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"799",77,41,45,0,93,47,0.666666666666667,11,3,2,1,31,2,"male",8,8,"High","Low",1,"Low","2",0.440860215053763,-0.442632557860093,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"800",77,29,36,0,79,41,0.583333333333333,14,7,9,2,31,2,"male",9,7,"High","High",2,"High","9",0.367088607594937,-0.516404165318919,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"801",77,71,78,1,76,85,0.5,18,8,2,1,31,2,"male",9,7,"Low","Low",2,"High","2",0.934210526315789,0.0507177534019335,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"802",77,42,45,0,98,49,0.428571428571429,19,8,7,2,31,2,"male",6,7,"High","High",2,"High","7",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"803",77,26,25,0,62,24,0.5,20,7,10,2,31,2,"male",9,8,"High","High",2,"High","10",0.419354838709677,-0.464137934204179,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"804",78,55,60,1,93,65,0.5,1,8,9,2,26,2,"male",19,33,"Low","High",2,"High","9",0.591397849462366,-0.29209492345149,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"805",78,42,45,1,57,51,0.333333333333333,5,7,1,1,26,2,"male",12,14,"Low","Low",2,"High","1",0.736842105263158,-0.146650667650698,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"806",78,12,13,0,44,27,0.0666666666666667,7,9,1,1,26,2,"male",11,8,"High","Low",2,"High","1",0.272727272727273,-0.610765500186583,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"807",78,82,80,1,76,65,0.117647058823529,8,7,3,1,26,2,"male",5,10,"Low","Low",2,"High","3",1.07894736842105,0.195454595507197,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"808",78,25,28,0,98,53,0.107142857142857,9,7,4,1,26,2,"male",13,8,"High","Low",2,"High","4",0.255102040816327,-0.628390732097529,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"809",78,73,70,1,62,58,0.2,10,7,3,1,26,2,"male",6,10,"Low","Low",2,"High","3",1.17741935483871,0.293926581924854,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"810",78,36,38,0,84,46,0.2,12,9,2,1,26,2,"male",8,8,"High","Low",2,"High","2",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"811",78,28,30,0,57,38,0.2,15,8,3,1,26,2,"male",9,8,"High","Low",2,"High","3",0.491228070175439,-0.392264702738417,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"812",78,36,38,0,94,48,0.166666666666667,16,7,7,2,26,2,"male",8,6,"High","High",2,"High","7",0.382978723404255,-0.500514049509601,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"813",78,90,92,1,98,102,0.166666666666667,19,7,1,1,26,2,"male",6,8,"Low","Low",2,"High","1",0.918367346938776,0.0348745740249196,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"814",78,54,56,1,62,65,0.181818181818182,20,9,8,2,26,2,"male",6,8,"Low","High",2,"High","8",0.870967741935484,-0.0125250309783721,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"815",79,80,81,1,93,110,0.0333333333333333,1,3,4,1,34,1,"female",5,6,"Low","Low",1,"Low","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"816",79,57,57,0,84,69,0,2,3,3,1,34,1,"female",8,11,"High","Low",1,"Low","3",0.678571428571429,-0.204921344342427,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"817",79,60,59,0,58,49,0.0909090909090909,3,2,3,1,34,1,"female",7,6,"High","Low",1,"Low","3",1.03448275862069,0.150989985706834,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"818",79,80,80,1,94,95,0,6,3,7,2,34,1,"female",5,4,"Low","High",1,"Low","7",0.851063829787234,-0.0324289431266219,-1,"underestimate",0,1,4,1,"Stay",2,"LH","88","Experiment 1"
"819",79,39,39,1,44,46,0,7,2,8,2,34,1,"female",5,5,"Low","High",1,"Low","8",0.886363636363636,0.00287086344978038,-1,"underestimate",0,1,6,1,"Stay",2,"LH","88","Experiment 1"
"820",79,59,59,0,76,70,0,8,2,3,1,34,1,"female",7,5,"High","Low",1,"Low","3",0.776315789473684,-0.107176983440172,-1,"underestimate",0,1,1,1,"Stay",1,"LL","11","Experiment 1"
"821",79,63,63,0,94,75,0,16,2,7,2,34,1,"female",3,3,"High","High",1,"Low","7",0.670212765957447,-0.213280006956409,-1,"underestimate",0,1,5,1,"Stay",2,"LH","88","Experiment 1"
"822",79,45,45,1,44,34,0,17,2,9,2,34,1,"female",4,4,"Low","High",1,"Low","9",1.02272727272727,0.139234499813417,1,"overestimate",0,1,7,1,"Stay",2,"LH","88","Experiment 1"
"823",79,70,70,0,76,82,0,18,2,8,2,34,1,"female",4,3,"High","High",1,"Low","8",0.921052631578947,0.0375598586650914,-1,"underestimate",0,1,6,1,"Stay",2,"LH","88","Experiment 1"
"824",79,50,50,1,62,61,0,20,2,4,1,34,1,"female",4,4,"Low","Low",1,"Low","4",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,1,2,1,"Stay",1,"LL","11","Experiment 1"
"825",80,100,100,1,93,67,0,1,3,3,1,28,1,"female",12,38,"Low","Low",1,"Low","3",1.0752688172043,0.191776044290445,1,"overestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"826",80,30,35,0,84,46,0.3125,2,4,2,1,28,1,"female",19,17,"High","Low",1,"Low","2",0.357142857142857,-0.526349915770999,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"827",80,23,23,0,58,24,0,3,8,9,2,28,1,"female",9,24,"High","High",2,"High","9",0.396551724137931,-0.486941048775925,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"828",80,82,87,1,94,100,0.277777777777778,6,4,9,2,28,1,"female",16,20,"Low","High",1,"Low","9",0.872340425531915,-0.011152347381941,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"829",80,33,33,0,76,40,0,8,8,10,2,28,1,"female",8,12,"High","High",2,"High","10",0.434210526315789,-0.449282246598066,-1,"underestimate",0,1,2,1,"Stay",4,"HH","1","Experiment 1"
"830",80,21,21,0,62,24,0,10,9,10,2,28,1,"female",13,13,"High","High",2,"High","10",0.338709677419355,-0.544783095494501,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"831",80,35,35,0,58,42,0,13,4,8,2,28,1,"female",10,16,"High","High",1,"Low","8",0.603448275862069,-0.280044497051787,-1,"underestimate",0,1,4,1,"Stay",2,"LH","88","Experiment 1"
"832",80,28,28,0,57,34,0,15,8,9,2,28,1,"female",10,13,"High","High",2,"High","9",0.491228070175439,-0.392264702738417,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"833",80,34,34,0,94,36,0,16,7,2,1,28,1,"female",12,13,"High","Low",2,"High","2",0.361702127659574,-0.521790645254282,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"834",80,13,13,0,44,16,0,17,9,9,2,28,1,"female",12,24,"High","High",2,"High","9",0.295454545454545,-0.588038227459311,-1,"underestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"835",80,30,30,0,76,38,0,18,8,4,1,28,1,"female",18,13,"High","Low",2,"High","4",0.394736842105263,-0.488755930808593,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"836",80,53,53,1,98,62,0,19,7,4,1,28,1,"female",10,10,"Low","Low",2,"High","4",0.540816326530612,-0.342676446383244,-1,"underestimate",0,1,-3,1,"Stay",3,"HL","3","Experiment 1"
"837",80,47,48,1,62,57,0.1,20,7,4,1,28,1,"female",9,12,"Low","Low",2,"High","4",0.758064516129032,-0.125428256784824,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"838",81,70,70,1,93,67,0,1,7,3,1,35,2,"male",6,20,"Low","Low",2,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"839",81,92,86,0,84,75,0.352941176470588,2,3,2,1,35,2,"male",16,17,"High","Low",1,"Low","2",1.0952380952381,0.211745322324239,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"840",81,95,85,1,58,73,0.454545454545455,3,7,7,2,35,2,"male",7,8,"Low","High",2,"High","7",1.63793103448276,0.754438261568903,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"841",81,70,74,0,79,86,0.25,4,3,2,1,35,2,"male",7,7,"High","Low",1,"Low","2",0.886075949367089,0.00258317645323258,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"842",81,65,58,0,57,53,0.583333333333333,5,2,2,1,35,2,"male",6,9,"High","Low",1,"Low","2",1.14035087719298,0.256858104279126,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"843",81,85,95,0,94,103,0.555555555555556,6,2,7,2,35,2,"male",15,7,"High","High",1,"Low","7",0.904255319148936,0.0207625462350802,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"844",81,50,45,1,44,40,0.5,7,8,10,2,35,2,"male",5,8,"Low","High",2,"High","10",1.13636363636364,0.25287086344978,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"845",81,100,90,1,62,77,0.434782608695652,10,8,8,2,35,2,"male",6,11,"Low","High",2,"High","8",1.61290322580645,0.729410452892596,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"846",81,85,85,1,58,66,0,13,8,3,1,35,2,"male",5,7,"Low","Low",2,"High","3",1.46551724137931,0.582024468465454,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"847",81,70,84,0,79,84,1,14,2,9,2,35,2,"male",9,7,"High","High",1,"Low","9",0.886075949367089,0.00258317645323258,-1,"underestimate",1,0,7,3,"Copy",2,"LH","88","Experiment 1"
"848",81,70,72,0,94,85,0.133333333333333,16,3,2,1,35,2,"male",4,12,"High","Low",1,"Low","2",0.74468085106383,-0.138811921850026,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"849",81,47,45,1,44,40,0.285714285714286,17,8,10,2,35,2,"male",6,6,"Low","High",2,"High","10",1.06818181818182,0.184689045267962,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"850",81,75,90,0,76,92,0.882352941176471,18,3,9,2,35,2,"male",7,10,"High","High",1,"Low","9",0.986842105263158,0.103349332349302,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"851",81,120,120,1,98,97,0,19,7,2,1,35,2,"male",4,6,"Low","Low",2,"High","2",1.22448979591837,0.340997023004511,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"852",82,115,92,1,93,91,0.958333333333333,1,8,8,2,50,2,"male",10,13,"Low","High",2,"High","8",1.23655913978495,0.35306636687109,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"853",82,23,23,0,58,30,0,3,10,1,1,50,2,"male",9,13,"High","Low",2,"High","1",0.396551724137931,-0.486941048775925,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"854",82,30,30,0,79,18,0,4,10,1,1,50,2,"male",8,12,"High","Low",2,"High","1",0.379746835443038,-0.503745937470818,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"855",82,26,26,0,57,38,0,5,9,3,1,50,2,"male",10,13,"High","Low",2,"High","3",0.456140350877193,-0.427352422036663,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"856",82,34,34,0,76,40,0,8,8,10,2,50,2,"male",10,11,"High","High",2,"High","10",0.447368421052632,-0.436124351861224,-1,"underestimate",0,1,2,1,"Stay",4,"HH","1","Experiment 1"
"857",82,99,99,1,98,85,0,9,8,7,2,50,2,"male",10,11,"Low","High",2,"High","7",1.01020408163265,0.126711308718797,1,"overestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"858",82,23,23,0,62,34,0,10,9,4,1,50,2,"male",8,13,"High","Low",2,"High","4",0.370967741935484,-0.512525030978372,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"859",82,75,76,1,93,90,0.0666666666666667,11,9,7,2,50,2,"male",9,11,"Low","High",2,"High","7",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"860",82,24,24,0,57,38,0,15,9,3,1,50,2,"male",9,10,"High","Low",2,"High","3",0.421052631578947,-0.462440141334909,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"861",82,70,70,1,94,84,0,16,9,8,2,50,2,"male",9,10,"Low","High",2,"High","8",0.74468085106383,-0.138811921850026,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"862",82,13,13,0,44,16,0,17,9,9,2,50,2,"male",9,10,"High","High",2,"High","9",0.295454545454545,-0.588038227459311,-1,"underestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"863",82,55,55,1,76,65,0,18,9,7,2,50,2,"male",9,11,"Low","High",2,"High","7",0.723684210526316,-0.15980856238754,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
"864",82,80,80,1,98,95,0,19,8,7,2,50,2,"male",7,10,"Low","High",2,"High","7",0.816326530612245,-0.0671662423016111,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"865",83,52,54,0,58,62,0.2,3,7,8,2,29,2,"male",5,3,"High","High",2,"High","8",0.896551724137931,0.0130589512240751,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"866",83,25,26,0,79,41,0.0625,4,9,9,2,29,2,"male",12,7,"High","High",2,"High","9",0.316455696202532,-0.567037076711324,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"867",83,18,18,0,57,20,0,5,9,10,2,29,2,"male",11,12,"High","High",2,"High","10",0.315789473684211,-0.567703299229645,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"868",83,20,21,0,44,28,0.125,7,9,10,2,29,2,"male",6,6,"High","High",2,"High","10",0.454545454545455,-0.428947318368401,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"869",83,20,21,0,76,25,0.2,8,9,10,2,29,2,"male",13,4,"High","High",2,"High","10",0.263157894736842,-0.620334878177014,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"870",83,109,104,1,98,87,0.227272727272727,9,7,4,1,29,2,"male",16,5,"Low","Low",2,"High","4",1.11224489795918,0.228752125045328,1,"overestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"871",83,60,66,1,62,73,0.461538461538462,10,7,1,1,29,2,"male",7,5,"Low","Low",2,"High","1",0.967741935483871,0.084249162570015,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"872",83,23,23,0,57,38,0,15,8,3,1,29,2,"male",7,6,"High","Low",2,"High","3",0.403508771929825,-0.479984000984031,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
